Plant_Name,PrimSource,Total_MW,latitude,longitude
Deerhaven Generating Station,coal,417.00000000000,29.75920000000,-82.38780000000
John R Kelly,natural gas,112.00000000000,29.64610000000,-82.32080000000
G W Ivey,natural gas,32.70000000000,25.47560000000,-80.47000000000
J D Kennedy,natural gas,317.20000000000,30.36481800000,-81.62596700000
Northside Generating Station,coal,1322.00000000000,30.41720000000,-81.55250000000
Tom G Smith,natural gas,88.00000000000,26.61276700000,-80.06770000000
Pilot Butte,hydroelectric,1.60000000000,43.21901700000,-108.78768100000
Larsen Memorial,natural gas,124.00000000000,28.07970000000,-81.92280000000
C D McIntosh Jr,natural gas,807.00000000000,28.08010000000,-81.92290000000
W K Sanders,hydroelectric,1.40000000000,44.62528200000,-72.53085900000
Kerckhoff 2,hydroelectric,155.00000000000,37.07184600000,-119.55800800000
Indian River Plant,natural gas,290.00000000000,28.49323200000,-80.78012400000
Arvah B Hopkins,natural gas,468.00000000000,30.45220000000,-84.40000000000
S O Purdom,natural gas,246.00000000000,30.16230400000,-84.20067300000
J Woodruff,hydroelectric,43.50000000000,30.70857100000,-84.86386900000
Medicine Bow,wind,6.10000000000,41.83527800000,-106.24277800000
Marathon Generating Plant,petroleum,22.00000000000,24.71083300000,-81.09270000000
Trenton North,petroleum,13.50000000000,40.07860000000,-93.63500000000
Bartletts Ferry,hydroelectric,189.10000000000,32.66197600000,-85.09155200000
Bowen,coal,3232.00000000000,34.12560000000,-84.92220000000
Burton Dam,hydroelectric,9.60000000000,34.79390000000,-83.54060000000
Flint River,hydroelectric,6.30000000000,31.60280000000,-84.13760000000
Goat Rock,hydroelectric,38.60000000000,32.60965000000,-85.08050000000
Hammond,coal,840.00000000000,34.25280000000,-85.34560000000
Jack McDonough,natural gas,2534.00000000000,33.82390000000,-84.47580000000
Langdale,hydroelectric,0.20000000000,32.81383600000,-85.16778600000
Lloyd Shoals,hydroelectric,22.80000000000,33.32077300000,-83.84192200000
Toadtown,hydroelectric,1.50000000000,39.89349100000,-121.59338000000
McManus,petroleum,416.00000000000,31.21364500000,-81.54616500000
Morgan Falls,hydroelectric,10.50000000000,33.96840000000,-84.38270000000
Nacoochee,hydroelectric,6.00000000000,34.75526900000,-83.50107300000
North Highlands,hydroelectric,34.40000000000,32.49879100000,-84.99558500000
Oliver Dam,hydroelectric,59.00000000000,32.51630000000,-84.99690000000
Sinclair Dam,hydroelectric,43.80000000000,33.14030000000,-83.20280000000
Tallulah Falls,hydroelectric,72.90000000000,34.73133200000,-83.37547500000
Terrora,hydroelectric,16.60000000000,34.75040000000,-83.40630000000
Tugalo,hydroelectric,52.00000000000,34.71330000000,-83.35190000000
Yates,natural gas,714.00000000000,33.46220000000,-84.89860000000
Yonah,hydroelectric,28.50000000000,34.68147700000,-83.34264200000
Boulevard,petroleum,14.00000000000,32.04110000000,-81.14500000000
Stevens Creek,hydroelectric,12.00000000000,33.56264400000,-82.05124200000
Etiwanda,hydroelectric,23.90000000000,34.10345000000,-117.52570000000
Moccasin Low Head Hydro Project,hydroelectric,2.90000000000,37.81644700000,-120.31203300000
Lake Blackshear Project,hydroelectric,15.20000000000,31.84769700000,-83.94199600000
Crisp Plant,coal,14.00000000000,31.84470800000,-83.94073400000
Hartwell Lake,hydroelectric,420.00000000000,34.35640000000,-82.82190000000
Blue Ridge,hydroelectric,17.30000000000,34.88388900000,-84.28222200000
Nottely,hydroelectric,20.10000000000,34.95915300000,-84.08765000000
Buford,hydroelectric,126.80000000000,34.16227900000,-84.07736700000
Allatoona,hydroelectric,72.00000000000,34.16370000000,-84.72820000000
Walter F George,hydroelectric,168.00000000000,31.62450100000,-85.06523700000
Ponca,natural gas,34.00000000000,36.71979000000,-97.08575800000
Kahe,petroleum,582.10000000000,21.35639500000,-158.12885300000
Waiau,petroleum,456.60000000000,21.38899700000,-157.96151800000
Waimea,petroleum,7.50000000000,20.02520000000,-155.69550000000
Kanoelehua,petroleum,20.00000000000,19.70520000000,-155.06250000000
Puueo,hydroelectric,3.10000000000,19.72640000000,-155.09080000000
W H Hill,petroleum,35.50000000000,19.70410000000,-155.06070000000
Waiau Hydro,hydroelectric,1.00000000000,19.72030000000,-155.11890000000
Sly Creek,hydroelectric,9.00000000000,39.58041300000,-121.11947900000
Kingsley,hydroelectric,38.00000000000,41.21140000000,-101.66810000000
East Barnet,hydroelectric,1.90000000000,44.32633500000,-72.03589400000
Orca,petroleum,10.70000000000,60.55588900000,-145.75298300000
Gem State,hydroelectric,23.40000000000,43.42022100000,-112.10185200000
Canyon,hydroelectric,6.00000000000,29.87056000000,-98.19473300000
Palaau Power,petroleum,14.00000000000,21.10600000000,-157.06470000000
Lewisville,hydroelectric,2.00000000000,33.06847300000,-96.96380600000
Charles E Monty,hydroelectric,28.00000000000,44.09946100000,-70.22085100000
Jarvis (Hinckley),hydroelectric,9.00000000000,43.31210000000,-75.10900000000
American Falls,hydroelectric,110.40000000000,42.77780000000,-112.87640000000
Bliss,hydroelectric,81.40000000000,42.91378600000,-115.07098600000
Brownlee,hydroelectric,744.00000000000,44.83670000000,-116.89750000000
C J Strike,hydroelectric,94.20000000000,42.94486900000,-115.97785800000
Cascade Dam,hydroelectric,14.40000000000,44.52560000000,-116.04830000000
Clear Lake,hydroelectric,2.10000000000,42.66701000000,-114.78012000000
Lower Malad,hydroelectric,15.30000000000,42.86578300000,-114.90617200000
Lower Salmon,hydroelectric,71.90000000000,42.84160800000,-114.90361100000
Salmon Diesel,petroleum,5.40000000000,45.18336800000,-113.88530700000
Shoshone Falls,hydroelectric,13.90000000000,42.59750000000,-114.40330000000
Swan Falls,hydroelectric,29.40000000000,43.24350000000,-116.37910000000
Thousand Springs,hydroelectric,8.00000000000,42.74054200000,-114.83672200000
Twin Falls (ID),hydroelectric,53.20000000000,42.58920000000,-114.35530000000
Upper Salmon A,hydroelectric,18.20000000000,42.76742200000,-114.92469200000
Upper Malad,hydroelectric,8.10000000000,42.86426700000,-114.88554200000
Ashton,hydroelectric,7.10000000000,44.07863000000,-111.49732600000
Grace,hydroelectric,33.00000000000,42.53675000000,-111.79396700000
Oneida,hydroelectric,27.90000000000,42.26777400000,-111.74853100000
Soda,hydroelectric,15.20000000000,42.64455000000,-111.69668900000
Cabinet Gorge,hydroelectric,254.60000000000,48.08444400000,-116.05305600000
Post Falls,hydroelectric,17.50000000000,47.70333300000,-116.95388900000
Scott Flat,hydroelectric,0.90000000000,39.27210800000,-120.93250800000
Dworshak,hydroelectric,400.00000000000,46.51430000000,-116.29770000000
City Power Plant,hydroelectric,8.00000000000,43.49139800000,-112.04541000000
Lower No 2,hydroelectric,3.00000000000,43.46839800000,-112.06260200000
Upper Power Plant,hydroelectric,8.00000000000,43.55269500000,-112.05095300000
Combie South,hydroelectric,1.50000000000,39.00960000000,-121.05910000000
Palisades Dam,hydroelectric,176.40000000000,43.33484900000,-111.20575200000
Albeni Falls,hydroelectric,42.00000000000,48.18024500000,-116.99859000000
E D Edwards,coal,560.00000000000,40.59580000000,-89.66310000000
Coffeen,coal,895.00000000000,39.05860000000,-89.40310000000
Grand Tower Energy Center LLC,natural gas,511.00000000000,37.65770000000,-89.51116100000
Dresden Generating Station,nuclear,1797.00000000000,41.39000000000,-88.27000000000
Joliet 9,coal,314.00000000000,41.49310000000,-88.11530000000
Kincaid Generation LLC,coal,1158.00000000000,39.59055600000,-89.49638900000
Powerton,coal,1538.00000000000,40.54080000000,-89.67860000000
Quad Cities Generating Station,nuclear,1819.00000000000,41.72611100000,-90.31027800000
Waukegan,coal,796.80000000000,42.38330000000,-87.81330000000
Will County,coal,510.00000000000,41.63340000000,-88.06290000000
Fisk Street,petroleum,197.20000000000,41.85080000000,-87.65330000000
Joppa Steam,coal,948.00000000000,37.20940000000,-88.85888900000
Baldwin Energy Complex,coal,1778.00000000000,38.20500000000,-89.85440000000
Havana,coal,411.00000000000,40.27970000000,-90.08000000000
Hennepin Power Station,coal,284.00000000000,41.30280000000,-89.31500000000
Moline,natural gas,69.90000000000,41.50995900000,-90.53402100000
Bottle Rock Power,geothermal,10.00000000000,38.83480000000,-122.76770000000
Rockton,hydroelectric,1.10000000000,42.45110000000,-89.07560000000
Alamo,hydroelectric,17.00000000000,34.81580000000,-118.68670000000
Venice,natural gas,488.00000000000,38.66420000000,-90.17640000000
Quincy Chute,hydroelectric,9.40000000000,46.98251400000,-119.25776400000
Hydro Plant No 3,hydroelectric,2.60000000000,39.20562300000,-111.33438100000
Breese,petroleum,17.00000000000,38.60745600000,-89.52451400000
Bushnell,petroleum,10.80000000000,40.54858600000,-90.51381400000
Carlyle,petroleum,12.50000000000,38.61060000000,-89.35830000000
Carmi,petroleum,15.10000000000,38.09670000000,-88.16310000000
Fairfield,petroleum,7.50000000000,38.38070900000,-88.36600600000
Farmer City,petroleum,9.70000000000,40.24611000000,-88.63876100000
Freeburg,petroleum,15.80000000000,38.42555600000,-89.91444400000
Geneseo,natural gas,27.20000000000,41.45149400000,-90.14854700000
Highland,petroleum,16.80000000000,38.74120000000,-89.68490000000
McLeansboro,petroleum,8.40000000000,38.09468300000,-88.54133100000
Marshall (IL),petroleum,16.90000000000,39.39213800000,-87.68513000000
Peru (IL),petroleum,34.30000000000,41.32370000000,-89.11230000000
C H Corn Hydroelectric Facility,hydroelectric,11.00000000000,30.38851700000,-84.64662400000
Princeton (IL),natural gas,37.70000000000,41.37552800000,-89.46487200000
Rantoul,petroleum,22.10000000000,40.31222200000,-88.15944400000
Red Bud,petroleum,14.30000000000,38.21650000000,-89.99920000000
North Ninth Street,natural gas,14.60000000000,41.90930000000,-89.04980000000
South Main Street,petroleum,14.40000000000,41.90920000000,-89.05040000000
Dallman,coal,534.00000000000,39.75480300000,-89.60238900000
Lakeside,petroleum,5.10000000000,39.75732700000,-89.60051200000
Reynolds,petroleum,14.00000000000,39.80686800000,-89.64165300000
Sullivan (IL),petroleum,24.50000000000,39.59666700000,-88.61194400000
Waterloo,petroleum,28.30000000000,38.33478600000,-90.15893900000
Winnetka,natural gas,33.40000000000,42.11558900000,-87.73102500000
Marion,coal,430.00000000000,37.61974700000,-88.95311400000
Clifty Creek,coal,1173.00000000000,38.73780000000,-85.42060000000
Elkhart,hydroelectric,1.40000000000,41.69280000000,-85.96500000000
Last Chance,hydroelectric,1.40000000000,42.60334900000,-111.70530400000
Twin Branch,hydroelectric,4.00000000000,41.66500000000,-86.13220000000
Harding Street,natural gas,966.00000000000,39.71131900000,-86.19686700000
CC Perry K,natural gas,16.40000000000,39.76310000000,-86.16670000000
AES Petersburg,coal,1710.50000000000,38.52810000000,-87.25250000000
Bailly,coal,511.00000000000,41.64500000000,-87.12250000000
Michigan City,coal,469.00000000000,41.72080000000,-86.90860000000
Norway (IN),hydroelectric,4.00000000000,40.78030000000,-86.76000000000
Oakdale,hydroelectric,6.00000000000,40.65640000000,-86.75280000000
Cayuga,coal,1085.00000000000,39.92420000000,-87.42440000000
Connersville,petroleum,74.00000000000,39.65610000000,-85.17580000000
Edwardsport,coal,595.00000000000,38.80670000000,-87.24720000000
Markland,hydroelectric,45.00000000000,38.77950000000,-84.96400000000
Miami Wabash,petroleum,64.00000000000,40.78840000000,-85.81780000000
Noblesville,natural gas,264.00000000000,40.09690000000,-85.97140000000
R Gallagher,coal,280.00000000000,38.26360000000,-85.83810000000
Broadway (IN),natural gas,65.00000000000,37.96911600000,-87.60487900000
F B Culley,coal,360.00000000000,37.91110000000,-87.32750000000
Northeast (IN),natural gas,20.00000000000,38.02110000000,-87.51720000000
Butler-Warner Generation Plant,natural gas,225.00000000000,35.09860000000,-78.82940000000
Manti Lower,hydroelectric,1.00000000000,39.25591100000,-111.62149100000
Crawfordsville Power Plant,coal,24.10000000000,40.04888900000,-86.89920000000
Peru (IN),petroleum,1.80000000000,40.75510000000,-86.05750000000
Rensselaer City Light Plant,natural gas,21.10000000000,40.93952800000,-87.15447200000
Whitewater Valley,coal,99.70000000000,39.80280000000,-84.89530000000
Lansing,coal,228.70000000000,43.33590000000,-91.16750000000
Milton L Kapp,natural gas,112.50000000000,41.80810000000,-90.23361100000
Duane Arnold Energy Center,nuclear,601.40000000000,42.10110000000,-91.77810000000
Iowa Hydro LLC,hydroelectric,1.20000000000,42.06998700000,-90.69765700000
Marshalltown,natural gas,160.80000000000,42.04740000000,-92.85944400000
Prairie Creek,coal,163.10000000000,41.94403900000,-91.63916700000
Coralville GT,natural gas,65.90000000000,41.67187700000,-91.56399900000
Riverside,natural gas,113.00000000000,41.54000000000,-90.44810000000
Walter Scott Jr Energy Center,coal,1517.30000000000,41.18000000000,-95.84080000000
River Hills,natural gas,116.90000000000,41.59021800000,-93.61949900000
George Neal North,coal,510.00000000000,42.29979400000,-96.36170700000
Merle Parr,natural gas,32.60000000000,43.05630000000,-92.69320000000
Burlington (IA),coal,272.60000000000,40.74120000000,-91.11666700000
Centerville,petroleum,53.10000000000,40.74780000000,-92.87305600000
Keokuk,hydroelectric,140.50000000000,40.39650000000,-91.37190000000
Algona,petroleum,16.10000000000,43.07330000000,-94.23920000000
Alta Municipal Utilities,petroleum,0.90000000000,42.67360000000,-95.30260000000
Ames Electric Services Power Plant,natural gas,105.40000000000,42.02580000000,-93.60890000000
Anita,petroleum,2.70000000000,41.44422400000,-94.76647400000
Atlantic,natural gas,9.80000000000,41.40900000000,-95.00000000000
Bancroft,petroleum,4.10000000000,43.29262800000,-94.21707500000
Bellevue,petroleum,7.50000000000,42.25000000000,-90.41670000000
Bloomfield,natural gas,6.90000000000,40.70310000000,-92.42530000000
Brooklyn,petroleum,2.00000000000,41.72780000000,-92.44790000000
Cascade,petroleum,4.90000000000,42.29821000000,-91.01197400000
Gas Turbine (IA),natural gas,34.70000000000,42.51200000000,-92.47600000000
Streeter Station,natural gas,53.40000000000,42.52670000000,-92.43940000000
Coggon,petroleum,1.80000000000,42.28082700000,-91.53270500000
Corning,petroleum,6.80000000000,40.98710000000,-94.73520000000
Dayton (IA),petroleum,1.80000000000,42.26016200000,-94.06924300000
Estherville,natural gas,13.70000000000,43.40280000000,-94.84330000000
Forest City Light Plant,petroleum,21.20000000000,43.26323500000,-93.63538300000
Gowrie,petroleum,2.20000000000,42.28280700000,-94.28896500000
Graettinger,petroleum,3.60000000000,43.23970000000,-94.74980000000
Grand Junction,petroleum,1.60000000000,42.02960000000,-94.36990000000
Greenfield,petroleum,5.50000000000,41.30388900000,-94.46055600000
Grundy Center City Light Plant,petroleum,8.70000000000,42.36309400000,-92.77232200000
Harlan,petroleum,3.20000000000,41.64454200000,-95.31528300000
Indianola,petroleum,51.20000000000,41.35949100000,-93.56326800000
Lake Park,petroleum,4.00000000000,43.43010000000,-95.31530000000
Lake Mills,petroleum,18.50000000000,43.41720000000,-93.53220000000
Lamoni Municipal Utilities,petroleum,10.00000000000,40.62200000000,-93.93260000000
La Porte,petroleum,5.40000000000,42.31590000000,-92.19280000000
Laurens,petroleum,8.30000000000,42.84860000000,-94.85060000000
Lenox,petroleum,5.80000000000,40.88000000000,-94.55890000000
Manning,petroleum,7.90000000000,41.90670000000,-95.03470000000
Maquoketa 1,natural gas,22.00000000000,42.03555600000,-90.66500000000
McGregor,petroleum,2.00000000000,43.02373300000,-91.17492700000
Milford,petroleum,6.50000000000,43.32608300000,-95.14833900000
Montezuma,petroleum,9.40000000000,41.58602600000,-92.52280000000
Mt Pleasant,petroleum,24.00000000000,40.97182600000,-91.55122100000
Muscatine Plant #1,coal,222.70000000000,41.39170000000,-91.05690000000
New Hampton,natural gas,24.10000000000,43.06890000000,-92.32010000000
Ogden,petroleum,4.00000000000,42.03720000000,-94.04620000000
Osage (IA),natural gas,17.60000000000,43.27972200000,-92.81055600000
Ottumwa City of,hydroelectric,3.20000000000,41.01634600000,-92.41487300000
Preston (IA),natural gas,3.20000000000,42.05070000000,-90.39420000000
Primghar,petroleum,1.50000000000,43.08713000000,-95.62596000000
Rockford,petroleum,2.90000000000,43.04890000000,-92.94680000000
Rock Rapids,petroleum,2.50000000000,43.42944400000,-96.16916600000
Sibley One,petroleum,4.80000000000,43.40500000000,-95.72610000000
Spencer Gas Turbine,petroleum,17.00000000000,43.14458500000,-95.14425700000
State Center,petroleum,6.30000000000,42.01667000000,-93.16333000000
Story City,petroleum,13.50000000000,42.18607600000,-93.60047900000
Stuart (IA),petroleum,2.70000000000,41.50388900000,-94.31720000000
Sumner,petroleum,5.50000000000,42.84640000000,-92.09780000000
Traer Main,petroleum,3.70000000000,42.19260000000,-92.46360000000
Villisca Municipal Power Plant,petroleum,4.00000000000,40.93150000000,-94.98550000000
Vinton,petroleum,17.10000000000,42.16970000000,-92.02220000000
