GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66,HD01_VD67,HD01_VD68,HD01_VD69,HD01_VD70,HD01_VD71,HD01_VD72,HD01_VD73,HD01_VD74,HD01_VD75,HD01_VD76,HD01_VD77,HD01_VD78,HD01_VD79,HD01_VD80,HD01_VD81,HD01_VD82,HD01_VD83,HD01_VD84,HD01_VD85,HD01_VD86,HD01_VD87,HD01_VD88,HD01_VD89,HD01_VD90,HD01_VD91,HD01_VD92,HD01_VD93,HD01_VD94,HD01_VD95,HD01_VD96,HD01_VD97,HD01_VD98,HD01_VD99,HD01_VD100,HD01_VD101,HD01_VD102,HD01_VD103,HD01_VD104,HD01_VD105,HD01_VD106,HD01_VD107,HD01_VD108,HD01_VD109,HD01_VD110,HD01_VD111,HD01_VD112,HD01_VD113,HD01_VD114,HD01_VD115,HD01_VD116,HD01_VD117,HD01_VD118,HD01_VD119
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",2203,1209,161,45,116,13,10,3,12,12,0,8,8,0,3,0,3,34,34,0,26,17,9,0,0,0,0,0,0,8,0,8,462,166,296,0,0,0,0,0,0,32,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,58,69,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,38,33,5,0,0,0,35,9,26
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",2508,1601,118,52,66,16,16,0,0,0,0,37,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,146,72,74,4,4,0,0,0,0,0,0,0,0,0,0,34,23,11,0,0,0,9,9,0,191,95,96,29,11,18,0,0,0,226,95,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,18,0,0,0,0,0,0
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",2211,1759,166,166,0,20,15,5,0,0,0,18,18,0,4,4,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,20,6,14,0,0,0,17,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,64,18,0,0,0,0,0,0
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",1795,1077,160,59,101,5,5,0,171,102,69,41,28,13,0,0,0,0,0,0,76,7,69,0,0,0,0,0,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,20,12,4,8,19,7,12,59,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,70,0,0,0,0,0,0
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",1322,687,112,85,27,8,8,0,192,151,41,0,0,0,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,54,84,0,0,0,0,0,0,60,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,11,11,0,57,42,15,0,0,0
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",1125,893,7,7,0,0,0,0,0,0,0,55,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,28,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,13,7,7,0,0,0,0,50,0,50,36,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",1674,1407,48,27,21,18,18,0,0,0,0,35,28,7,0,0,0,0,0,0,13,13,0,0,0,0,4,0,4,14,0,14,40,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,36,45,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",1626,1305,107,54,53,0,0,0,10,0,10,35,25,10,20,20,0,0,0,0,27,27,0,0,0,0,0,0,0,14,10,4,35,11,24,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,17,0,0,0,0,0,0
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",1872,1130,52,46,6,4,4,0,0,0,0,24,24,0,10,10,0,6,6,0,8,0,8,0,0,0,0,0,0,0,0,0,163,76,87,0,0,0,0,0,0,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,41,0,41,0,0,0,75,53,22,0,0,0,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,99,65,60,53,7,0,0,0,0,0,0
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",1891,1428,77,67,10,4,4,0,0,0,0,61,61,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,74,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,181,57,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",1644,899,122,39,83,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,39,165,13,4,9,0,0,0,26,7,19,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,146,38,108,0,0,0,59,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8,41,19,22,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,2,0,0,0,0,0,0,0
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",2541,1828,241,152,89,40,21,19,179,120,59,22,18,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,63,25,38,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,10,0,0,0,11,11,0,17,0,17,84,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",1558,791,202,35,167,93,58,35,289,63,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,15,104,0,0,0,64,35,29,0,0,0
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",1800,1244,132,85,47,78,40,38,213,64,149,10,5,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,47,0,0,0,0,0,0,0,0,0
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",1991,1281,73,27,46,34,21,13,478,272,206,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,30,0,0,0,3,3,0,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,14,0,0,0,0,0,0,0,0,0
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",2279,1568,35,19,16,78,66,12,423,223,200,0,0,0,0,0,0,0,0,0,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,41,27,14,49,49,0,0,0,0
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",1955,1317,196,21,175,16,0,16,220,104,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,139,6,133,0,0,0,5,5,0,0,0,0
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",2930,1912,282,158,124,160,94,66,420,143,277,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,3,3,0,0,0,0
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",1532,1022,76,47,29,52,30,22,65,47,18,5,0,5,0,0,0,0,0,0,18,6,12,0,0,0,0,0,0,27,22,5,61,41,20,10,10,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30,47,0,0,0,14,0,14,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,26,20,6,0,0,0,0,0,0
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",1788,1227,93,54,39,24,18,6,347,160,187,8,3,5,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,33,23,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",1731,1451,58,38,20,12,6,6,145,48,97,9,0,9,1,1,0,0,0,0,6,0,6,0,0,0,0,0,0,12,12,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",2708,2048,67,43,24,57,50,7,414,177,237,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,26,0,0,0,19,19,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13,0,0,0
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",3870,2243,392,271,121,59,44,15,277,105,172,19,19,0,0,0,0,0,0,0,83,54,29,0,0,0,0,0,0,29,29,0,178,120,58,45,27,18,0,0,0,29,9,20,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,20,9,11,0,0,0,0,0,0,45,0,45,119,119,0,290,228,62,15,15,0,0,0,0
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",6378,3251,846,699,147,0,0,0,170,141,29,230,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,58,37,866,408,458,0,0,0,0,0,0,100,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,152,82,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,283,146,65,51,14,0,0,0
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",1334,848,138,84,54,5,0,5,0,0,0,43,36,7,0,0,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,54,31,23,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,70,0,0,0,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,68,10,0,0,0,0,0,0
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",1627,1218,50,28,22,0,0,0,0,0,0,67,48,19,0,0,0,0,0,0,12,12,0,40,40,0,0,0,0,0,0,0,169,117,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,58,22,36,0,0,0,0,0,0
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",5640,2733,371,315,56,13,13,0,0,0,0,97,30,67,0,0,0,0,0,0,31,16,15,0,0,0,0,0,0,56,40,16,1194,719,475,46,46,0,0,0,0,46,16,30,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,15,15,0,118,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,836,546,290,0,0,0,0,0,0
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",2612,1534,130,96,34,0,0,0,21,21,0,281,235,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,35,18,312,200,112,0,0,0,0,0,0,82,61,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,89,56,33,0,0,0,0,0,0
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",1901,1324,39,39,0,40,28,12,243,167,76,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,75,0,75,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,74,68,6,0,0,0
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",2744,2163,127,106,21,178,102,76,251,122,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",1917,1572,38,27,11,6,6,0,287,176,111,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",2071,1740,14,9,5,28,11,17,289,161,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",3791,2599,53,53,0,133,120,13,886,499,387,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,24,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,54,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,13,13,0,0,0,0
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",2380,1972,108,102,6,41,13,28,160,101,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,15,11,11,0,4,2,2,0,0,0
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",2744,2173,87,51,36,26,4,22,337,139,198,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",2239,1661,63,47,16,27,16,11,457,268,189,23,23,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",3517,2000,429,345,84,30,17,13,362,122,240,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,82,192,0,0,0,0,0,0,140,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,76,116,20,20,0,40,40,0,0,0,0
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",3226,1785,356,119,237,82,0,82,524,149,375,6,0,6,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,101,40,61,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,88,9,79,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,132,92,40,74,18,56,0,0,0,0,0,0
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",4050,1940,378,101,277,40,14,26,996,328,668,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,106,504,52,15,37,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",3366,2213,220,136,84,12,6,6,440,100,340,9,0,9,0,0,0,8,0,8,178,17,161,5,5,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,17,20,0,20,5,5,0,89,15,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,44,25,42,30,12,0,0,0,0,0,0
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",2262,1649,140,68,72,0,0,0,1,0,1,8,4,4,0,0,0,35,35,0,35,35,0,0,0,0,4,4,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,22,6,16,0,0,0,0,0,0,49,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,16,38,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,86,46,80,47,33,18,0,18
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",2084,1252,236,62,174,33,33,0,183,60,123,11,11,0,0,0,0,0,0,0,68,59,9,18,9,9,0,0,0,27,27,0,60,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,117,82,35,0,0,0,0,0,0
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",1756,1490,72,30,42,9,9,0,30,16,14,0,0,0,0,0,0,0,0,0,37,33,4,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,8,8,0,0,0,0,85,64,21,0,0,0,0,0,0
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",2697,1658,121,28,93,23,16,7,77,15,62,0,0,0,25,19,6,8,8,0,187,157,30,0,0,0,0,0,0,0,0,0,153,56,97,6,0,6,0,0,0,19,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,92,260,0,0,0,0,0,0
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",938,816,0,0,0,0,0,0,0,0,0,7,0,7,10,10,0,0,0,0,56,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,22,16,6,0,0,0,0,0,0
